password	personal identification number	hyponym
scareware	personal internet security 2011	instance
information	personally identifiable information	hyponym
forensic disk controller	type	hypernym
hacker	peter j. salzman	instance
64-bit computing	use	hypernym
software	petsynth	instance
computer trespass	crime	hypernym
code red (computer worm)	worm	hypernym
system	pgpfone	instance
cipher	phelix	instance
factor	pho4	instance
webcam	phoebe allen's hummingbird webcam	instance
software	phoenix labs	instance
ibm zenterprise system	line	concept
robovirus	virus	hypernym
security and trust services api for j2me	collection	hypernym
distributed algorithmic mechanism design	extension	hypernym
software	phoronix test suite	instance
internet fraud prevention	act	hypernym
software	phototomovie	instance
software defined perimeter	approach	hypernym
software	phplist	hyponym
php	phpwind	instance
hacker	phreaknic	instance
enterprise resource planning	category	hypernym
software	dns management software	hyponym
server	phusion passenger	instance
playfair cipher	technique	hypernym
nimbus (cloud computing)	toolkit	hypernym
category	physical security information management	hyponym
compiler	pic micro pascal	instance
software	pidoco	instance
secure multi-party computation	subfield	hypernym
code review	examination	hypernym
critical internet infrastructure	term	hypernym
computer lock	lock	hypernym
blended threat	software	hypernym
cipher	pigpen cipher	instance
cryptmount	tool	hypernym
freeware	pine (email client)	instance
codec	pixlet	instance
diskcryptor	system	hypernym
barcode	representation	hypernym
software	pkp open archives harvester	instance
radare2	framework	hypernym
secret decoder ring	device	hypernym
proxyshare	network	hypernym
xml	plain old xml	hyponym
newdes	cipher	hypernym
discard protocol	service	hypernym
digital rights management	technologies	hypernym
data	plain text	hyponym
information	plaintext	hyponym
software	planetarium software	instance
ddos attacks during the october 2011 south korean by-election	attacks	hypernym
tuxedo (software)	platform	concept
software	planta project	instance
category	platform as a service	instance
great cipher	cipher	hypernym
differentiated security	form	hypernym
server	playchess	instance
firmware	playstation 3 system software	instance
defender	assimiou touré	instance
debian gnu/kfreebsd	system	concept
army chief information officer/g-6	role	concept
ibm	descent: freespace – the great war	instance
codec	extended adaptive multi-rate – wideband	instance
email	forté agent	instance
pda	ikôn	instance
spoonwep/wpa	gui	concept
wpa	milan jovanović (strongman)	instance
umts security	’	hypernym
mark karpelès	ceo	concept
bernhard m. hämmerli	scientist	concept
hacker	nguyễn quang huy	instance
security	operation sicilian vespers (1992–98)	instance
z39.50	client–server	hypernym
nemzeti információs infrastruktúra fejlesztési intézet	institute	concept
enduro/x	platform	concept
iso/iec 24727	standard	hypernym
iso/iec 20248	specification	hypernym
iso/iec jtc 1/sc 22	subcommittee	hypernym
iso/iec jtc 1/sc 37	subcommittee	hypernym
iso/iec 9126	standard	hypernym
time/memory/data tradeoff attack	attack	hypernym
/dev/random	file	hypernym
tcp/ip stack fingerprinting	collection	hypernym
iso/iec 27040	part	hypernym
iso/tc 223	committee	hypernym
s/mime	standard	hypernym
iso/iec 9797-1	standard	hypernym
iso/iec 27006	information	hypernym
h*commerce: the business of hacking you	series	hypernym
tübi̇tak informatics and information security research center	center	hypernym
an/vrc-12	element	hypernym
http/2	version	hypernym
software	orchidée	instance
ibm system/36	minicomputer	concept
vigenère cipher	method	concept
an/arc-210	family	concept
a5/1	cipher	concept
software	orchidée	instance
software	open-sankoré	instance
cryptosystem	naccache–stern cryptosystem	instance
cryptosystem	naccache–stern knapsnack cryptosystem	instance
netbios over tcp/ip	protocol	hypernym
vladimir petercă	theologian	hypernym
spyware	spybot – search & destroy	instance
hacker	rafael núñez (hacker)	instance
an/cyz-9	generator	hypernym
er=epr	conjecture	hypernym
wireless@sg	programme	hypernym
iso/iec 27002	information	hypernym
iso/iec 27001 lead implementer	certification	hypernym
iso/iec jtc 1	committee	hypernym
naccache–stern cryptosystem	cryptosystem	hypernym
.hack//sign	series	hypernym
naccache–stern knapsack cryptosystem	cryptosystem	hypernym
virtual cluster switching	layer	hypernym
1260 (computer virus)	virus	concept
sender policy framework	system	hypernym
list of mergers and acquisitions by citrix	company	hypernym
firmware	playstation 4 system software	instance
firmware	playstation portable system software	instance
dvd region code	technique	hypernym
file server	computer	hypernym
microsoft forefront threat management gateway	router	concept
internet control message protocol	protocols	hypernym
server	pleasant password server	instance
supercomputer	pleiades (supercomputer)	instance
java (programming language)	language	hypernym
telecommunications (interception and access) amendment (data retention) act 2015	act	hypernym
application defined network	network	hypernym
software	pmwiki	instance
server	pocketvnc	instance
mambo (software)	system	concept
varonis systems	company	concept
system	pocketzip	hyponym
rambutan (cryptography)	family	concept
intel core	name	concept
man-on-the-side attack	form	hypernym
deepnet explorer	browser	hypernym
category	points classification	hyponym
middleware analyst	engineers	hypernym
capability-based security	concept	hypernym
data	point-to-point protocol	hyponym
software	polygon cruncher	instance
cipher	polygraphic substitution	instance
windows 2000	system	concept
nimbus (cipher)	cipher	hypernym
safetylit	database	concept
server	pool element	hyponym
server	poorman	instance
enrupt	cipher	hypernym
compiler	portable c compiler	instance
iloveyou	worm	concept
server	posadis	instance
obfuscated tcp	proposal	hypernym
database	postcode address file	instance
firestarter (firewall)	tool	concept
nitol botnet	botnet	concept
lazy initialization	tactic	hypernym
locklizard	company	concept
internet key exchange	protocol	hypernym
security	postini	instance
polkit	component	hypernym
pmwiki	software	concept
transport layer security channel id	extension	hypernym
ios sdk	kit	hypernym
cryptocurrency	potcoin	instance
tcpdf	class	hypernym
helix software company	city	concept
domain registration	process	hypernym
multiple independent levels of security	architecture	hypernym
software-defined networking	approach	hypernym
codec	pots codec	instance
capstone (cryptography)	united	hypernym
authorization	power of attorney	hyponym
frequency-hopping spread spectrum	method	hypernym
software	power systems cad	instance
server	powerdns	hyponym
software	poweresim	instance
software	pp3	instance
presentation layer	layer	hypernym
sun management center	system	concept
emulator	ppsspp	instance
organization	prague security studies institute	instance
cipher	present (cipher)	hyponym
fasta format	format	hypernym
marcia hofmann	attorney	concept
communications security establishment	government	hypernym
encryption	pretty good privacy	hyponym
guard (information security)	device	hypernym
computer ethics	part	hypernym
general data protection regulation	regulation	hypernym
emulator	previous (emulator)	hyponym
software	prezi	instance
european information technologies certification	knowledge	hypernym
avg technologies	company	hypernym
netcentrics	division	hypernym
computer	primary domain controller	hyponym
windows firewall	component	hypernym
dynamic defence	concept	hypernym
comparison of file synchronization software	list	hypernym
unik	foundation	hypernym
computer	primary domain controller	hyponym
tom cross (computer security)	expert	concept
buypass	authority	concept
domain name system	system	hypernym
cryptocurrency	primecoin	instance
simile (computer virus)	virus	concept
proxy re-encryption	cryptosystems	hypernym
multilevel security	application	hypernym
tony hoare	scientist	concept
open control architecture	architecture	hypernym
security information management	term	hypernym
cryptanalysis	study	hypernym
mitre corporation	organization	concept
supercomputer	primehpc fx10	instance
internet bottleneck	places	hypernym
pre-installed software	software	hypernym
list of transformers film series cast and characters	list	hypernym
password safe	program	hypernym
gifar	malware	concept
evidence management	administration	hypernym
steganography	printer steganography	hyponym
telesign	company	concept
software	privacy software	hyponym
software	privacy software	hyponym
cabir (computer worm)	worm	concept
proof of concept	realization	hypernym
generic security services application program interface	interface	hypernym
methodology	probabilistic risk assessment	hyponym
cryptographic module testing laboratory	laboratory	hypernym
java authentication and authorization service	implementation	hypernym
policy	processor sharing	hyponym
server	proftpd	instance
authorization	program test authority	hyponym
cyber storm exercise	exercise	concept
brickhouse security	york	hypernym
hardware random number generator	device	hypernym
authorization	project avocado	instance
smurf attack	attack	hypernym
napster	name	concept
norton liveupdate	application	concept
software	project kickstart	instance
mobile security deployment	unit	hypernym
ieee 802.22	standard	hypernym
reconfigurable computing	architecture	hypernym
database	clinical data repository	hyponym
software	project naptha	instance
list of products based on freebsd	products	hypernym
emulator	project64	instance
control	distributed concurrency control	hyponym
software	projectmanager.com	instance
software	projekt dyabola	instance
network level authentication	technology	hypernym
keith winstein	scientist	concept
quic	protocol	hypernym
automated driving system	system	hypernym
casino (computer virus)	virus	concept
gnumail	source	concept
software	projektron bcs	instance
source code virus	subset	hypernym
software	proprietary software	hyponym
companionlink	contact	concept
facebook graph search	engine	concept
software	prorealtime	instance
server	prosody (software)	instance
doxbin	document	concept
database	protein structure database	hyponym
appliance	data monitoring switch	hyponym
emulator	proterm	instance
tokenization (data security)	process	hypernym
gsoap	c	concept
australian security intelligence organisation	service	concept
document	protocol implementation conformance statement	hyponym
system	protocol-based intrusion detection system	hyponym
media block	component	hypernym
mossack fonseca	firm	concept
server	proxy server	hyponym
open shortest path first	protocol	hypernym
server	ps3 media server	instance
emulator	psemu pro	instance
server	pseudoserver	hyponym
postini	security	concept
functional sourcing	agreement	hypernym
wordpress	system	hypernym
pda	psion revo	instance
auslogics antivirus	application	concept
pda	psion series 5	instance
national information assurance certification and accreditation process	process	hypernym
forward-confirmed reverse dns	configuration	hypernym
universal disk format	profile	hypernym
canonicalization	process	hypernym
software	public domain software	hyponym
internet explorer 9	version	concept
software	public domain software	hyponym
geo-blocking	practice	hypernym
security administrator tool for analyzing networks	scanner	hypernym
seattle privacy coalition	group	concept
database	centralized database	hyponym
document	public key certificate	hyponym
batch cryptography	area	hypernym
techtarget	company	concept
countermeasure	measure	hypernym
software	pumplinx	instance
deep packet inspection	form	hypernym
shareaza	file	concept
server	pure-ftpd	instance
xsl attack	method	hypernym
internet explorer 10	version	concept
interest flooding attack	attack	hypernym
yahya assiri	activist	concept
dns rebinding	form	hypernym
sourceclear	company	hypernym
gif	format	hypernym
witty (computer worm)	worm	concept
emulator	putty	instance
core security technologies	computer	hypernym
chiasmus (cipher)	cipher	concept
restheart	server	concept
ibm xiv storage system	server	concept
pentoo	cd	concept
nprotect gameguard personal 2007	suite	concept
chaosdorf	hackerspace	concept
canadian cyber incident response centre	program	concept
smartphone	puzzlephone	instance
server	pvserver	instance
bnc (software)	piece	concept
community resilience	ability	hypernym
cipher	py (cipher)	instance
server	pygopherd	instance
comparison of file hosting services	comparison	hypernym
security	pyotr fedotov	instance
app store (ios)	platform	concept
software	pyspread	instance
bouncy castle (cryptography)	collection	concept
cisco komodo blade	codename	concept
indian computer emergency response team	organisation	concept
tropospheric scatter	method	concept
cipher	q (cipher)	instance
etisalat	uae	concept
control	q.931	instance
tabnabbing	computer	hypernym
compiler	qb64	instance
internet freedom program	program	hypernym
mobility management	functions	hypernym
hayes command set	language	concept
hypervisor	qemu	instance
promiscuous mode	mode	hypernym
software	quadstone paramics	instance
codec	qualcomm code-excited linear prediction	instance
eros (microkernel)	system	hypernym
document	quality policy	hyponym
file transfer protocol	protocol	hypernym
workstation	quantel paintbox	instance
information	quantum information	hyponym
server	quartz compositor	instance
father christmas (computer worm)	worm	concept
hosted desktop	product	hypernym
server	quicktime streaming server	instance
software	quobject designer	instance
software	quobject explorer	instance
software	quote roller	instance
time-based authentication	procedure	hypernym
cipher	rabbit (cipher)	instance
software	rabbitmq	instance
software	rae assist	instance
security	raelynn hillhouse	instance
perfect dark (p2p)	application	hypernym
packet analyzer	program	hypernym
compiler	ragel	instance
server	raid admin	instance
software	railo	instance
encryption	rainbow technologies	instance
compiler	rakudo perl 6	instance
keystroke logging	action	hypernym
detection	ranavision	instance
openware	providers	hypernym
software	random test generator	hyponym
btc-e	platform	concept
malware	ransomware	hyponym
hacker	raphael gray	instance
system	rapid attack identification detection reporting system	hyponym
point of sale	time	hypernym
document	rarian	instance
encase	technology	concept
microsoft update catalog	website	hypernym
workstation	rational r1000	instance
national cyber security division	division	hypernym
base64	group	hypernym
software	rawzor	instance
cipher	rc2	instance
file deletion	way	hypernym
killer poke	method	hypernym
cipher	rc4	instance
huawei symantec	developer	concept
cipher	rc5	instance
email hacking	access	hypernym
cognitive vulnerability	belief	hypernym
cipher	rc6	instance
dns hijacking	practice	hypernym
label	rca records	instance
super audio cd	disc	hypernym
linus's law	claim	hypernym
rsa numbers	set	concept
ws-federation passive requestor profile	web	hypernym
computer security model	scheme	hypernym
bitdefender	company	hypernym
software	readplease	instance
software	realivox	instance
integral cryptanalysis	attack	hypernym
high-performance integrated virtual environment	environment	hypernym
amazon web services	collection	concept
crypton (framework)	library	hypernym
citic telecom cpc	information	concept
shai halevi	scientist	concept
workstation	reason (software)	hyponym
hewlett packard enterprise networking	division	concept
encryption software	software	hypernym
server	receiver operating characteristic curve explorer and tester	hyponym
document	recess (holy roman empire)	instance
s-box	component	hypernym
windows home server	server	hypernym
hardware security module	device	hypernym
cades (computing)	set	hypernym
vsftpd	server	hypernym
exposed.su	website	hypernym
category	recovery as a service	hyponym
autokey cipher	cipher	hypernym
organization	recreational software advisory council	instance
acronym	recursive acronym	hyponym
drown attack	bug	hypernym
security as a service	model	hypernym
ring	domain (ring theory)	hyponym
server	redis	instance
smartphone	redmi 1s	instance
smartphone	redmi note prime	instance
software	redshift (planetarium software)	instance
international multilateral partnership against cyber threats	alliance	concept
simd (hash function)	function	hypernym
sophidea	company	hypernym
ios	redsn0w	instance
property	referential integrity	hyponym
vlan hopping	security	hypernym
organization	regional internet registry	hyponym
mikey	protocol	hypernym
software	registrar (software)	instance
software	rekentest	instance
macguffin (cipher)	cipher	concept
surveillance	rel-6b radar	instance
database	relational database	hyponym
methodology	relative optical density image analysis	hyponym
bit slip	loss	hypernym
ring signature	signature	hypernym
ascii	remorse ascii	hyponym
vincent moscaritolo	expert	concept
av security suite	piece	hypernym
certified payment-card industry security auditor	certification	hypernym
server	clinical terminology server	hyponym
internet relay chat	protocol	hypernym
document	remote access policy	hyponym
telehash	peer	hypernym
server	remote access quarantine client	hyponym
duqu 2.0	version	hypernym
web application	application	hypernym
software	remote desktop manager	hyponym
deepin	distribution	hypernym
server	remote installation services	hyponym
control	remote operation	hyponym
intelligent platform management interface	set	hypernym
adaptive internet protocol	protocol	hypernym
wire (software)	platform	hypernym
collaboration-oriented architecture	system	hypernym
off-the-record messaging	protocol	hypernym
streebog	function	concept
software	remote utilities	hyponym
national broadband network	network	hypernym
quarantine	a	hypernym
server	repop	instance
computer	resident evil (animated film series)	instance
server	resin (software)	instance
server	restheart	instance
mqv	protocol	hypernym
novell bordermanager	application	hypernym
substitution	resting the starters	hyponym
keyword stuffing	technique	hypernym
category	restricted data	hyponym
wireless game adapter	device	hypernym
software	retroshare	instance
reversibly assembled cellular composite materials	lattices	hypernym
security	return-oriented programming	hyponym
website	reuters insider	hyponym
securom	protection	hypernym
server	reverse proxy	hyponym
server	revive adserver	instance
https everywhere	extension	hypernym
software	rf monitor software	instance
system	rf switch matrix	instance
software	rfdump	instance
2010 cyberattacks on myanmar	attacks	concept
list of international organization for standardization standards	list	hypernym
happy99	worm	concept
usc-lockheed martin quantum computation center	effort	hypernym
udp flood attack	attack	hypernym
software	rhyme genie	instance
information sharing and analysis center	organization	hypernym
protection	rideau valley conservation authority	instance
plover-net	system	hypernym
message	riegner telegram	instance
xml	rif-cs	instance
serialization	process	hypernym
signature	ring signature	hyponym
firmware	riplock	instance
techniques for verification of broadcast information in vehicular ad hoc networks	protocol	hypernym
rips	rips the covers off	hyponym
todd levett	security	concept
cih (computer virus)	windows	hypernym
reverse dns lookup	determination	hypernym
database	risk information exchange	hyponym
oauth	standard	hypernym
location-based authentication	procedure	hypernym
vipps	application	concept
system	risk management information systems	hyponym
three uk	telecommunications	concept
chip authentication program	initiative	hypernym
be file system	system	hypernym
network access identifier	way	hypernym
document	risk management plan	hyponym
linotp	solution	concept
flightpath (software)	system	hypernym
system	risk-based authentication	hyponym
methodology	risk-based pricing	hyponym
named pipe	extension	hypernym
software	rmclock	instance
control	roach bait	instance
web access management	form	hypernym
gecko (software)	engine	concept
gnome	environment	concept
machine state register	registers	hypernym
hacker	robert ĺ kulj	instance
ip traceback	name	hypernym
keygen	program	concept
psyb0t	worm	concept
intel 8085	microprocessor	concept
oasis (organization)	consortium	concept
hacker	robert schifreen	instance
antichrist (virus hoax)	hoax	concept
brightmail	company	concept
bonjour (software)	implementation	concept
computer	dns spoofing	hyponym
stopbadware	organization	hypernym
adviser	robo-advisor	instance
linuxquestions.org	site	concept
workstation	robotron k 1820	instance
spywareblaster	program	hypernym
server	rogue dhcp	instance
secure password authentication	protocol	hypernym
hacker	roman seleznev	instance
spyware	rombertik	instance
server	root name server	hyponym
vulnerability	rootpipe	hyponym
vulnerability	rootpipe	hyponym
hit-and-run ddos	attack	hypernym
hacker	rop gonggrijp	instance
freeswitch	software	hypernym
cryptrec	research	concept
supercomputer	rossmann (supercomputer)	instance
cipher	rot13	instance
email hosting service	internet	hypernym
document	route card	hyponym
freefilesync	program	hypernym
boa (web server)	server	concept
server	route server	hyponym
far cry 3: blood dragon	game	concept
server	roxen (web server)	instance
system	rpc	hyponym
cross-domain solution	means	hypernym
messaging security	program	hypernym
emulator	rpcs3	hyponym
organization	cybertext	hyponym
dell vostro	line	hypernym
interpolation attack	attack	hypernym
tabworks	shell	hypernym
security support provider interface	api	hypernym
black cube	agency	hypernym
cryptography	rsa conference	instance
malware	rsplug	instance
methodology	rss tracking	instance
microkernel	rtlinux	instance
organization	rtts	instance
pravit rojanaphruk	journalist	hypernym
eddsa	scheme	concept
codec	rtvideo	instance
webcam	camera	hypernym
letter (message)	message	hypernym
internet censorship in the republic of ireland	issue	concept
software	rubato composer	instance
clickbait	term	hypernym
packetfence	system	concept
server	run basic	instance
marc vael	scientist	concept
cipher	running key cipher	hyponym
known-key distinguishing attack	model	hypernym
firmware	run-time abstraction services	hyponym
botnet	rustock botnet	instance
vulnerability database	platform	hypernym
masque attack	vulnerability	hypernym
information protection policy	document	hypernym
ontology (information science)	naming	hypernym
emulator	rxvt	instance
pidgin (software)	client	concept
emulator	rxvt-unicode	instance
hacker	ryan ackroyd	instance
software	rzip	hyponym
brian krzanich	officer	concept
levasseur pl.8	engine	concept
poor man's copyright	method	hypernym
gsm	s tel	instance
cipher	s-1 block cipher	instance
server	sabredav	instance
cerberus ftp server	server	hypernym
server	saetta web server	instance
encrypted key exchange	family	hypernym
organization	safernet	instance
pgpfone	system	concept
supercomputer	saga-220	instance
intrusion detection system	device	hypernym
sybil attack	attack	hypernym
great firewall	term	hypernym
cyberpatriot	program	hypernym
cognitive password	form	hypernym
software	sagemath	instance
degaussing	process	hypernym
laptop theft	threat	hypernym
software guard extensions	set	hypernym
sealed server	server	hypernym
information	sahara net	instance
ticket (it security)	number	hypernym
acceptable use policy	set	hypernym
domestic security enhancement act of 2003	legislation	concept
shellshock (software bug)	family	hypernym
blowfish (cipher)	cipher	concept
rich communication services	program	hypernym
lattice-based cryptography	term	hypernym
website	sainsbury's online	instance
software	saint (software)	instance
center for advanced security research darmstadt	center	hypernym
software	salome (software)	instance
cobian backup	software	hypernym
distributed social network	service	hypernym
goverlan systems management	product	concept
ibm lightweight third-party authentication	technology	hypernym
system	automatic switching system	hyponym
self-signed certificate	certificate	hypernym
cipher	salsa20	instance
data	salt (cryptography)	hyponym
access control service	service	hypernym
korea internet neutral exchange	company	concept
black screen of death	screen	hypernym
system call	way	hypernym
software	salt (software)	hyponym
software	salt (software)	hyponym
cryptoworks	system	concept
detection	sam 935	instance
wassenaar arrangement	regime	concept
security vision	representative	hypernym
hfs plus	system	concept
software	sam hocevar	instance
software	samba (software)	instance
domain generation algorithm	algorithms	hypernym
software	samba (software)	instance
xml	saml 1.1	instance
centre for applied cryptographic research	group	hypernym
copy-on-write	strategy	hypernym
smartphone	samsung ativ se	instance
smartphone	samsung b7610	instance
tcp stealth	modification	hypernym
smartphone	samsung beam i8520	instance
smartphone	samsung captivate glide	instance
server	samsung contact	instance
hiawatha (web server)	server	concept
smartphone	samsung exhibit 4g	instance
oblivious ram	tool	hypernym
software	collaborative software	hyponym
enterprise life cycle	process	hypernym
smartphone	samsung focus	instance
cyren	company	concept
smartphone	samsung focus 2	instance
smartphone	samsung focus s	instance
smartphone	samsung galaxy 3	instance
list of sip response codes	protocol	hypernym
smartphone	samsung galaxy 5	instance
smartphone	samsung galaxy a3 (2014)	instance
smartphone	samsung galaxy a3 (2016)	instance
attack of the killer app	episode	hypernym
smartphone	samsung galaxy a5 (2014)	instance
layer 2 tunneling protocol	protocol	hypernym
smartphone	samsung galaxy a5 (2016)	instance
smartphone	samsung galaxy a7 (2016)	instance
list of hash functions	list	hypernym
central information technology office	office	hypernym
high-availability seamless redundancy	protocol	hypernym
boxbe	service	concept
smartphone	samsung galaxy ace	instance
smartphone	samsung galaxy ace 2	instance
hacking team	company	hypernym
smartphone	samsung galaxy ace 3	instance
smartphone	samsung galaxy ace 4	instance
relay attack	technique	hypernym
anti-phishing act of 2005	united	concept
smartphone	samsung galaxy active neo	instance
smartphone	samsung galaxy alpha	instance
smartphone	samsung galaxy beam i8530	instance
smartphone	samsung galaxy chat	instance
smartphone	samsung galaxy core	instance
port knocking	method	hypernym
deterministic encryption	cryptosystem	hypernym
hacktivism	use	hypernym
smartphone	samsung galaxy core 2	instance
national security operations center	part	hypernym
smartphone	samsung galaxy core advance	instance
national agency for computer security	agency	hypernym
automatic bug fixing	repair	hypernym
port forwarding	application	hypernym
thinkpad	line	concept
secure remote password protocol	protocol	hypernym
c standard library	library	hypernym
smartphone	samsung galaxy core lte	instance
smartphone	samsung galaxy core prime	instance
smartphone	samsung galaxy e5	instance
control	data governance	hyponym
timeline of cryptography	timeline	hypernym
smartphone	samsung galaxy e7	instance
smartphone	samsung galaxy express	instance
smartphone	samsung galaxy express 2	instance
smartphone	samsung galaxy fame	instance
hole punching (networking)	technique	hypernym
riskiq	company	hypernym
debian	computer	concept
list of person of interest characters	list	hypernym
smartphone	samsung galaxy fit	instance
symbiose (web desktop)	desktop	hypernym
defense criminal investigative service	arm	hypernym
ipv6 packet	entity	hypernym
platform-enabled website	website	hypernym
smartphone	samsung galaxy gio	instance
database	bibliographic database	hyponym
russian anonymous marketplace	forum	hypernym
generic bootstrapping architecture	technology	hypernym
smartphone	samsung galaxy grand	instance
service interface for real time information	protocol	hypernym
uproxy	extension	hypernym
arx (algorithmic research ltd.)	company	hypernym
smartphone	samsung galaxy grand 2	instance
smartphone	samsung galaxy grand max	instance
smartphone	samsung galaxy j	instance
smartphone	samsung galaxy j1 mini	instance
security	direct participation program	hyponym
chief information security officer	executive	hypernym
system	certificate-based encryption	hypernym
smartphone	samsung galaxy j5	instance
enterprise encryption gateway	device	hypernym
apache struts 2	framework	concept
smartphone	samsung galaxy j7	instance
xmpp	protocol	hypernym
smartphone	samsung galaxy mini	instance
smartphone	samsung galaxy mini 2	instance
united states secret service	agency	hypernym
cyber essentials	scheme	hypernym
local security authority subsystem service	process	hypernym
smartphone	samsung galaxy note 3	instance
smartphone	samsung galaxy note 3 neo	instance
email box	destination	hypernym
microsoft cryptoapi	interface	concept
soap	specification	hypernym
smartphone	samsung galaxy note 4	instance
smartphone	samsung galaxy note 5	instance
smartphone	samsung galaxy note ii	instance
reiserfs	system	hypernym
spam reporting	activity	hypernym
smartphone	samsung galaxy pocket	instance
hypertext transfer protocol	protocol	hypernym
smartphone	samsung galaxy pocket 2	instance
smartphone	samsung galaxy pocket duos	instance
list of mergers and acquisitions by twitter	networking	hypernym
dave aitel	computer	concept
smartphone	samsung galaxy pocket neo	instance
smartphone	samsung galaxy pocket plus	instance
smartphone	samsung galaxy prevail	instance
surveillance	monitoring	hypernym
tallinn manual	study	hypernym
smartphone	samsung galaxy r	instance
smartphone	samsung galaxy round	instance
smartphone	samsung galaxy s	instance
copy attack	attack	hypernym
ziften	company	concept
smartphone	samsung galaxy s 4g lte	instance
smartphone	samsung galaxy s advance	instance
smartphone	samsung galaxy s duos	instance
smartphone	samsung galaxy s duos 3	instance
browser speed test	benchmark	hypernym
deflate	algorithm	hypernym
bzip2	program	hypernym
session announcement protocol	protocol	hypernym
smartphone	samsung galaxy s ii	instance
smartphone	samsung galaxy s iii	instance
smartphone	samsung galaxy s iii mini	instance
hacker bible	publication	hypernym
smartphone	samsung galaxy s plus	instance
smartphone	samsung galaxy s relay 4g	instance
time-sharing	sharing	hypernym
silicon peach	term	hypernym
frame injection	attack	hypernym
spark (xmpp client)	program	hypernym
ghostnet	name	hypernym
drive letter assignment	process	hypernym
ramakrishnan srikant	fellow	concept
database	crystallography open database	hyponym
mamfakinch	website	hypernym
fifth generation systems	company	hypernym
smartphone	samsung galaxy s4	instance
dropper (malware)	program	hypernym
smartphone	samsung galaxy s4 active	instance
smartphone	samsung galaxy s4 mini	instance
cryptographic high value product	designation	hypernym
list of data breaches	list	hypernym
smartphone	samsung galaxy s5	instance
smartphone	samsung galaxy s5 mini	instance
smartphone	samsung galaxy s6 active	instance
smartphone	samsung galaxy sl i9003	instance
smartphone	samsung galaxy spica	instance
security	appraisal subordination entitlement reduction	hyponym
smartphone	samsung galaxy star	instance
zeroshell	distribution	hypernym
cloudpassage	company	hypernym
smartphone	samsung galaxy star 2 plus	instance
quantum cryptography	science	hypernym
hola (vpn)	web	hypernym
speck (cipher)	family	hypernym
smartphone	samsung galaxy trend 2 lite	instance
security-evaluated operating system	criteria	hypernym
smartphone	samsung galaxy w	instance
smartphone	samsung galaxy win	instance
smartphone	samsung galaxy xcover 3	instance
smartphone	samsung galaxy y	instance
openhpi	platform	hypernym
dns spoofing	computer	hypernym
smartphone	samsung galaxy young	instance
character generator protocol	service	hypernym
the net (1995 film)	film	hypernym
smartphone	samsung galaxy young 2	instance
jeffrey shapiro	julius	hypernym
smartphone	samsung gt-b7330	instance
smartphone	samsung i8000	instance
smartphone	samsung i8510	instance
badbios	threat	hypernym
smartphone	samsung i8910	instance
smartphone	samsung infuse 4g	instance
inductive automation	folsom	hypernym
callback (computer programming)	piece	hypernym
smartphone	samsung intercept	instance
smartphone	samsung minikit	instance
electronic key management system	united	hypernym
eduroam	service	hypernym
wi-fi alliance	organization	hypernym
declassification	process	hypernym
smartphone	samsung omnia 7	instance
smartphone	samsung replenish	instance
blackberry	documents to go	hyponym
smartphone	samsung rugby smart	instance
smartphone	samsung sch-i770	instance
smartphone	samsung sgh-i300	instance
internet explorer 8	browser	concept
import.io	platform	hypernym
vouch by reference	protocol	hypernym
smartphone	samsung sgh-i600	instance
category	document imaging	hyponym
smartphone	samsung sgh-i607	instance
smartphone	samsung sgh-i617	instance
smartphone	samsung sgh-i627	instance
image spam	kind	hypernym
international cryptology conference	conferences	hypernym
thales group	company	concept
smartphone	samsung sgh-i637	instance
wiper (malware)	section	hypernym
smartphone	samsung sgh-i780	instance
privacy software	software	hypernym
smartphone	samsung sgh-i907	instance
mail (windows)	program	hypernym
smartphone	samsung sph-i300	instance
ramnit	worm	hypernym
smartphone	samsung sph-i500	instance
tom berson	cryptographer	hypernym
norton connectsafe	service	hypernym
smartphone	samsung sph-i700	instance
univention corporate server	server	hypernym
lightweight extensible authentication protocol	method	hypernym
freeware	software	hypernym
physical layer	layer	hypernym
smartphone	samsung sph-m800	instance
database	collection	hypernym
smartphone	samsung sph-m900	instance
email filtering	processing	hypernym
smartphone	samsung transform	instance
global surveillance by category	category	hypernym
sap auto-id infrastructure	product	concept
intrusion detection system evasion techniques	modifications	hypernym
julian assange	programmer	hypernym
smartphone	samsung wave s8500	instance
mega-d botnet	botnet	hypernym
smartphone	samsung z1	instance
smartphone	samsung z3	instance
character encodings in html	version	hypernym
p0f	os	hypernym
software	sandde	instance
abandonware	product	hypernym
backdoor (computing)	method	hypernym
common criteria	standard	hypernym
the tragedy of arthur	novel	hypernym
bluetooth low energy	technology	hypernym
software	sanebox	instance
appliance	sans investigative forensics toolkit	instance
oracle vm server for sparc	virtualization	hypernym
appliance	sap bi accelerator	instance
imessage	service	hypernym
kochanski multiplication	algorithm	hypernym
microsoft sharepoint workspace	application	hypernym
stateful firewall	firewall	hypernym
shareit	application	hypernym
openvpn	application	hypernym
program analysis	process	hypernym
software	sap crm	instance
end-to-end encryption	system	hypernym
trojan horse	tale	hypernym
server	sap hana	instance
hackathon	sapo codebits	instance
winzapper		hypernym
software	satnogs	instance
sednaya prison	prison	hypernym
codec	sbc (codec)	instance
cipher	sc2000	instance
virus	sca (computer virus)	instance
system	scada	hyponym
server	scalix	instance
global information network architecture	model	hypernym
